Phi[deg],Theta[deg],dB(GainTotal)
-10,-154,-13.4616
-8,-154,-13.3019
-6,-154,-13.176
-4,-154,-13.0832
-2,-154,-13.0224
0,-154,-12.9914
2,-154,-12.9872
4,-154,-13.0061
6,-154,-13.0436
8,-154,-13.0943
10,-154,-13.152
12,-154,-13.21
14,-154,-13.2611
16,-154,-13.2984
18,-154,-13.3153
20,-154,-13.3066
22,-154,-13.2684
24,-154,-13.1991
26,-154,-13.0988
28,-154,-12.9699
30,-154,-12.8161
32,-154,-12.6422
34,-154,-12.4534
36,-154,-12.2547
38,-154,-12.0509
40,-154,-11.846
42,-154,-11.6431
44,-154,-11.4447
46,-154,-11.2523
48,-154,-11.067
50,-154,-10.8893
52,-154,-10.7193
54,-154,-10.5567
56,-154,-10.4015
58,-154,-10.2531
60,-154,-10.1115
62,-154,-9.97645
64,-154,-9.8479
66,-154,-9.72596
68,-154,-9.61088
70,-154,-9.50299
72,-154,-9.4027
74,-154,-9.31046
76,-154,-9.22676
78,-154,-9.15204
80,-154,-9.08671
82,-154,-9.03114
84,-154,-8.98562
86,-154,-8.95037
88,-154,-8.92552
90,-154,-8.91115
-90,-152,-9.53398
-88,-152,-9.54851
-86,-152,-9.58297
-84,-152,-9.6373
-82,-152,-9.71149
-80,-152,-9.80558
-78,-152,-9.91967
-76,-152,-10.0539
-74,-152,-10.2085
-72,-152,-10.3836
-70,-152,-10.5797
-68,-152,-10.7969
-66,-152,-11.0357
-64,-152,-11.2963
-62,-152,-11.579
-60,-152,-11.8838
-58,-152,-12.2104
-56,-152,-12.5583
-54,-152,-12.9262
-52,-152,-13.3118
-50,-152,-13.7117
-48,-152,-14.1208
-46,-152,-14.5317
-44,-152,-14.9345
-42,-152,-15.3165
-40,-152,-15.6624
-38,-152,-15.9552
-36,-152,-16.1786
-34,-152,-16.3188
-32,-152,-16.3683
-30,-152,-16.3274
-28,-152,-16.204
-26,-152,-16.0129
-24,-152,-15.7719
-22,-152,-15.5001
-20,-152,-15.2147
-18,-152,-14.9307
-16,-152,-14.6599
-14,-152,-14.4115
-12,-152,-14.1918
-10,-152,-14.0055
-8,-152,-13.8551
-6,-152,-13.7421
-4,-152,-13.6666
-2,-152,-13.6275
0,-152,-13.6228
2,-152,-13.6493
4,-152,-13.7024
6,-152,-13.7764
8,-152,-13.8642
10,-152,-13.9572
12,-152,-14.0455
14,-152,-14.1188
16,-152,-14.1665
18,-152,-14.1791
20,-152,-14.1492
22,-152,-14.0725
24,-152,-13.9483
26,-152,-13.7794
28,-152,-13.5719
30,-152,-13.3335
32,-152,-13.0729
34,-152,-12.7986
36,-152,-12.5181
38,-152,-12.2378
40,-152,-11.9625
42,-152,-11.6956
44,-152,-11.4395
46,-152,-11.1953
48,-152,-10.9633
50,-152,-10.7435
52,-152,-10.5352
54,-152,-10.3377
56,-152,-10.1503
58,-152,-9.97235
60,-152,-9.80322
62,-152,-9.64262
64,-152,-9.49042
66,-152,-9.34669
68,-152,-9.21169
70,-152,-9.08577
72,-152,-8.9694
74,-152,-8.86305
76,-152,-8.7672
78,-152,-8.6823
80,-152,-8.60872
82,-152,-8.54677
84,-152,-8.49667
86,-152,-8.45855
88,-152,-8.43249
90,-152,-8.41849
-90,-150,-9.15907
-88,-150,-9.17575
-86,-150,-9.21138
-84,-150,-9.26586
-82,-150,-9.33918
-80,-150,-9.43135
-78,-150,-9.54244
-76,-150,-9.67258
-74,-150,-9.82197
-72,-150,-9.99085
-70,-150,-10.1795
-68,-150,-10.3884
-66,-150,-10.6179
-64,-150,-10.8684
-62,-150,-11.1404
-60,-150,-11.4343
-58,-150,-11.7502
-56,-150,-12.0881
-54,-150,-12.4475
-52,-150,-12.8274
-50,-150,-13.2259
-48,-150,-13.6395
-46,-150,-14.0633
-44,-150,-14.4901
-42,-150,-14.91
-40,-150,-15.3103
-38,-150,-15.6753
-36,-150,-15.9879
-34,-150,-16.2311
-32,-150,-16.391
-30,-150,-16.4599
-28,-150,-16.438
-26,-150,-16.3341
-24,-150,-16.1632
-22,-150,-15.9443
-20,-150,-15.6968
-18,-150,-15.4388
-16,-150,-15.1854
-14,-150,-14.949
-12,-150,-14.7386
-10,-150,-14.5609
-8,-150,-14.4204
-6,-150,-14.3196
-4,-150,-14.2596
-2,-150,-14.24
0,-150,-14.2591
2,-150,-14.3135
4,-150,-14.3983
6,-150,-14.5066
8,-150,-14.6294
10,-150,-14.7555
12,-150,-14.8716
14,-150,-14.9632
16,-150,-15.0157
18,-150,-15.0161
20,-150,-14.9552
22,-150,-14.829
24,-150,-14.6395
26,-150,-14.3939
28,-150,-14.1035
30,-150,-13.781
32,-150,-13.4391
34,-150,-13.0894
36,-150,-12.7409
38,-150,-12.4007
40,-150,-12.0735
42,-150,-11.7622
44,-150,-11.4683
46,-150,-11.1919
48,-150,-10.9324
50,-150,-10.6888
52,-150,-10.4595
54,-150,-10.2432
56,-150,-10.0386
58,-150,-9.84454
60,-150,-9.66026
62,-150,-9.48529
64,-150,-9.31946
66,-150,-9.1629
68,-150,-9.01596
70,-150,-8.8791
72,-150,-8.75289
74,-150,-8.63789
76,-150,-8.53464
78,-150,-8.44359
80,-150,-8.36511
82,-150,-8.29943
84,-150,-8.24672
86,-150,-8.20703
88,-150,-8.18034
90,-150,-8.16656
-90,-148,-9.02627
-88,-148,-9.04424
-86,-148,-9.0803
-84,-148,-9.13435
-82,-148,-9.20633
-80,-148,-9.29619
-78,-148,-9.40396
-76,-148,-9.52971
-74,-148,-9.67356
-72,-148,-9.83572
-70,-148,-10.0165
-68,-148,-10.2161
-66,-148,-10.4351
-64,-148,-10.6739
-62,-148,-10.933
-60,-148,-11.2129
-58,-148,-11.514
-56,-148,-11.8365
-54,-148,-12.1805
-52,-148,-12.5455
-50,-148,-12.9303
-48,-148,-13.3329
-46,-148,-13.75
-44,-148,-14.1764
-42,-148,-14.6048
-40,-148,-15.0252
-38,-148,-15.4249
-36,-148,-15.7886
-34,-148,-16.0996
-32,-148,-16.3421
-30,-148,-16.5032
-28,-148,-16.5767
-26,-148,-16.5639
-24,-148,-16.4742
-22,-148,-16.323
-20,-148,-16.1288
-18,-148,-15.9107
-16,-148,-15.6861
-14,-148,-15.4699
-12,-148,-15.2739
-10,-148,-15.1068
-8,-148,-14.9751
-6,-148,-14.883
-4,-148,-14.8326
-2,-148,-14.8244
0,-148,-14.8573
2,-148,-14.9279
4,-148,-15.0311
6,-148,-15.159
8,-148,-15.3011
10,-148,-15.4437
12,-148,-15.5705
14,-148,-15.6632
16,-148,-15.7037
18,-148,-15.6766
20,-148,-15.5722
22,-148,-15.3887
24,-148,-15.1321
26,-148,-14.8149
28,-148,-14.4533
30,-148,-14.0642
32,-148,-13.6631
34,-148,-13.2625
36,-148,-12.8721
38,-148,-12.4984
40,-148,-12.1454
42,-148,-11.8148
44,-148,-11.5068
46,-148,-11.2206
48,-148,-10.9543
50,-148,-10.706
52,-148,-10.4732
54,-148,-10.254
56,-148,-10.0464
58,-148,-9.84902
60,-148,-9.66082
62,-148,-9.48134
64,-148,-9.31051
66,-148,-9.14864
68,-148,-8.9963
70,-148,-8.85419
72,-148,-8.7231
74,-148,-8.60377
76,-148,-8.49684
78,-148,-8.40283
80,-148,-8.32209
82,-148,-8.25484
84,-148,-8.20114
86,-148,-8.16095
88,-148,-8.13415
90,-148,-8.12056
-90,-146,-9.08979
-88,-146,-9.10816
-86,-146,-9.14402
-84,-146,-9.19722
-82,-146,-9.26763
-80,-146,-9.35511
-78,-146,-9.45959
-76,-146,-9.58101
-74,-146,-9.71938
-72,-146,-9.87478
-70,-146,-10.0474
-68,-146,-10.2374
-66,-146,-10.4451
-64,-146,-10.671
-62,-146,-10.9155
-60,-146,-11.179
-58,-146,-11.462
-56,-146,-11.7649
-54,-146,-12.0879
-52,-146,-12.4307
-50,-146,-12.7927
-48,-146,-13.1727
-46,-146,-13.5683
-44,-146,-13.9758
-42,-146,-14.39
-40,-146,-14.8034
-38,-146,-15.2064
-36,-146,-15.5867
-34,-146,-15.9304
-32,-146,-16.2227
-30,-146,-16.4499
-28,-146,-16.602
-26,-146,-16.6745
-24,-146,-16.67
-22,-146,-16.5977
-20,-146,-16.4719
-18,-146,-16.3097
-16,-146,-16.1283
-14,-146,-15.9436
-12,-146,-15.7692
-10,-146,-15.6159
-8,-146,-15.492
-6,-146,-15.4033
-4,-146,-15.3533
-2,-146,-15.3434
0,-146,-15.373
2,-146,-15.439
4,-146,-15.5362
6,-146,-15.6562
8,-146,-15.7872
10,-146,-15.9144
12,-146,-16.0197
14,-146,-16.0833
16,-146,-16.0863
18,-146,-16.0139
20,-146,-15.8584
22,-146,-15.621
24,-146,-15.3118
26,-146,-14.9465
28,-146,-14.5438
30,-146,-14.1218
32,-146,-13.6962
34,-146,-13.2793
36,-146,-12.88
38,-146,-12.5038
40,-146,-12.1535
42,-146,-11.8299
44,-146,-11.5322
46,-146,-11.2584
48,-146,-11.0059
50,-146,-10.7715
52,-146,-10.5523
54,-146,-10.3454
56,-146,-10.1485
58,-146,-9.9598
60,-146,-9.7782
62,-146,-9.60331
64,-146,-9.4353
66,-146,-9.27482
68,-146,-9.12281
70,-146,-8.98039
72,-146,-8.84867
74,-146,-8.72869
76,-146,-8.62128
78,-146,-8.52705
80,-146,-8.44639
82,-146,-8.37946
84,-146,-8.32623
86,-146,-8.28654
88,-146,-8.26014
90,-146,-8.24674
-90,-144,-9.3018
-88,-144,-9.31983
-86,-144,-9.35517
-84,-144,-9.40759
-82,-144,-9.47682
-80,-144,-9.56258
-78,-144,-9.66461
-76,-144,-9.78266
-74,-144,-9.91651
-72,-144,-10.066
-70,-144,-10.2311
-68,-144,-10.4119
-66,-144,-10.6084
-64,-144,-10.8209
-62,-144,-11.0497
-60,-144,-11.2951
-58,-144,-11.5576
-56,-144,-11.8374
-54,-144,-12.1348
-52,-144,-12.4496
-50,-144,-12.7816
-48,-144,-13.1297
-46,-144,-13.4922
-44,-144,-13.8667
-42,-144,-14.2493
-40,-144,-14.6347
-38,-144,-15.0159
-36,-144,-15.3843
-34,-144,-15.7294
-32,-144,-16.0395
-30,-144,-16.3029
-28,-144,-16.5093
-26,-144,-16.6513
-24,-144,-16.7259
-22,-144,-16.7359
-20,-144,-16.689
-18,-144,-16.5969
-16,-144,-16.4736
-14,-144,-16.3336
-12,-144,-16.1906
-10,-144,-16.0563
-8,-144,-15.9404
-6,-144,-15.8502
-4,-144,-15.7904
-2,-144,-15.7635
0,-144,-15.7696
2,-144,-15.8062
4,-144,-15.8682
6,-144,-15.9471
8,-144,-16.0317
10,-144,-16.1071
12,-144,-16.1564
14,-144,-16.1618
16,-144,-16.1069
18,-144,-15.9804
20,-144,-15.7779
22,-144,-15.5034
24,-144,-15.168
26,-144,-14.7876
28,-144,-14.3796
30,-144,-13.9609
32,-144,-13.5456
34,-144,-13.1447
36,-144,-12.7658
38,-144,-12.4136
40,-144,-12.0902
42,-144,-11.7956
44,-144,-11.5284
46,-144,-11.2858
48,-144,-11.0643
50,-144,-10.8601
52,-144,-10.6693
54,-144,-10.4884
56,-144,-10.3144
58,-144,-10.1453
60,-144,-9.97993
62,-144,-9.81792
64,-144,-9.65981
66,-144,-9.50672
68,-144,-9.36017
70,-144,-9.22181
72,-144,-9.09325
74,-144,-8.9759
76,-144,-8.87088
78,-144,-8.77895
80,-144,-8.70053
82,-144,-8.6357
84,-144,-8.58433
86,-144,-8.5461
88,-144,-8.52058
90,-144,-8.50733
-90,-142,-9.60479
-88,-142,-9.62211
-86,-142,-9.65721
-84,-142,-9.70973
-82,-142,-9.77922
-80,-142,-9.86516
-78,-142,-9.967
-76,-142,-10.0842
-74,-142,-10.2161
-72,-142,-10.3623
-70,-142,-10.5223
-68,-142,-10.6958
-66,-142,-10.8826
-64,-142,-11.0827
-62,-142,-11.296
-60,-142,-11.5229
-58,-142,-11.7635
-56,-142,-12.018
-54,-142,-12.2866
-52,-142,-12.5692
-50,-142,-12.8656
-48,-142,-13.1751
-46,-142,-13.4963
-44,-142,-13.8276
-42,-142,-14.1662
-40,-142,-14.5087
-38,-142,-14.8504
-36,-142,-15.1858
-34,-142,-15.5079
-32,-142,-15.8091
-30,-142,-16.0809
-28,-142,-16.315
-26,-142,-16.5037
-24,-142,-16.6417
-22,-142,-16.7263
-20,-142,-16.7587
-18,-142,-16.7436
-16,-142,-16.6891
-14,-142,-16.6054
-12,-142,-16.5037
-10,-142,-16.395
-8,-142,-16.2893
-6,-142,-16.1948
-4,-142,-16.1175
-2,-142,-16.0611
0,-142,-16.0271
2,-142,-16.0138
4,-142,-16.0174
6,-142,-16.0306
8,-142,-16.0438
10,-142,-16.0448
12,-142,-16.0198
14,-142,-15.9551
16,-142,-15.8391
18,-142,-15.6642
20,-142,-15.4288
22,-142,-15.1375
24,-142,-14.8003
26,-142,-14.4306
28,-142,-14.043
30,-142,-13.6515
32,-142,-13.2683
34,-142,-12.9027
36,-142,-12.5615
38,-142,-12.2488
40,-142,-11.9663
42,-142,-11.7137
44,-142,-11.4891
46,-142,-11.2892
48,-142,-11.1101
50,-142,-10.9469
52,-142,-10.7951
54,-142,-10.6503
56,-142,-10.5087
58,-142,-10.3679
60,-142,-10.2265
62,-142,-10.0841
64,-142,-9.9418
66,-142,-9.80116
68,-142,-9.66438
70,-142,-9.53381
72,-142,-9.41167
74,-142,-9.29986
76,-142,-9.19982
78,-142,-9.11248
80,-142,-9.03828
82,-142,-8.97723
84,-142,-8.92901
86,-142,-8.89308
88,-142,-8.86883
90,-142,-8.85562
-90,-140,-9.92703
-88,-140,-9.94383
-86,-140,-9.97981
-84,-140,-10.0344
-82,-140,-10.107
-80,-140,-10.1967
-78,-140,-10.3025
-76,-140,-10.4234
-74,-140,-10.5583
-72,-140,-10.7061
-70,-140,-10.8659
-68,-140,-11.0367
-66,-140,-11.2179
-64,-140,-11.4089
-62,-140,-11.6094
-60,-140,-11.8193
-58,-140,-12.0387
-56,-140,-12.2677
-54,-140,-12.5065
-52,-140,-12.755
-50,-140,-13.0131
-48,-140,-13.2804
-46,-140,-13.5559
-44,-140,-13.8385
-42,-140,-14.1265
-40,-140,-14.4177
-38,-140,-14.7096
-36,-140,-14.9992
-34,-140,-15.2829
-32,-140,-15.5564
-30,-140,-15.815
-28,-140,-16.053
-26,-140,-16.2646
-24,-140,-16.4439
-22,-140,-16.5856
-20,-140,-16.6859
-18,-140,-16.7431
-16,-140,-16.7584
-14,-140,-16.7358
-12,-140,-16.6817
-10,-140,-16.6043
-8,-140,-16.5122
-6,-140,-16.4139
-4,-140,-16.3166
-2,-140,-16.2256
0,-140,-16.144
2,-140,-16.0726
4,-140,-16.0093
6,-140,-15.9498
8,-140,-15.8871
10,-140,-15.8127
12,-140,-15.7169
14,-140,-15.5901
16,-140,-15.4246
18,-140,-15.2157
20,-140,-14.9628
22,-140,-14.6698
24,-140,-14.3445
26,-140,-13.9974
28,-140,-13.64
30,-140,-13.2837
32,-140,-12.9388
34,-140,-12.6134
36,-140,-12.3137
38,-140,-12.0434
40,-140,-11.8043
42,-140,-11.596
44,-140,-11.4164
46,-140,-11.2621
48,-140,-11.1284
50,-140,-11.01
52,-140,-10.9013
54,-140,-10.7969
56,-140,-10.6924
58,-140,-10.5845
60,-140,-10.4713
62,-140,-10.3528
64,-140,-10.2299
66,-140,-10.105
68,-140,-9.98101
70,-140,-9.86094
72,-140,-9.74771
74,-140,-9.64375
76,-140,-9.55083
78,-140,-9.47005
80,-140,-9.40182
82,-140,-9.34599
84,-140,-9.30201
86,-140,-9.26906
88,-140,-9.24627
90,-140,-9.23282
-90,-138,-10.1862
-88,-138,-10.2032
-86,-138,-10.242
-84,-138,-10.3016
-82,-138,-10.3812
-80,-138,-10.4796
-78,-138,-10.5952
-76,-138,-10.7265
-74,-138,-10.8717
-72,-138,-11.0289
-70,-138,-11.1963
-68,-138,-11.3721
-66,-138,-11.5549
-64,-138,-11.7435
-62,-138,-11.9369
-60,-138,-12.1347
-58,-138,-12.3369
-56,-138,-12.5433
-54,-138,-12.7545
-52,-138,-12.9704
-50,-138,-13.1914
-48,-138,-13.4171
-46,-138,-13.6473
-44,-138,-13.8811
-42,-138,-14.1178
-40,-138,-14.3563
-38,-138,-14.5957
-36,-138,-14.835
-34,-138,-15.0731
-32,-138,-15.3088
-30,-138,-15.5402
-28,-138,-15.7647
-26,-138,-15.9784
-24,-138,-16.1764
-22,-138,-16.3527
-20,-138,-16.5006
-18,-138,-16.6141
-16,-138,-16.6884
-14,-138,-16.7212
-12,-138,-16.7133
-10,-138,-16.6683
-8,-138,-16.5924
-6,-138,-16.4935
-4,-138,-16.3794
-2,-138,-16.2572
0,-138,-16.1325
2,-138,-16.0086
4,-138,-15.8864
6,-138,-15.7644
8,-138,-15.6392
10,-138,-15.5052
12,-138,-15.3561
14,-138,-15.1856
16,-138,-14.9882
18,-138,-14.7605
20,-138,-14.502
22,-138,-14.2155
24,-138,-13.9067
26,-138,-13.5834
28,-138,-13.255
30,-138,-12.9309
32,-138,-12.6198
34,-138,-12.3294
36,-138,-12.0652
38,-138,-11.8311
40,-138,-11.6289
42,-138,-11.4585
44,-138,-11.3178
46,-138,-11.2033
48,-138,-11.1099
50,-138,-11.0318
52,-138,-10.9625
54,-138,-10.8959
56,-138,-10.8265
58,-138,-10.7502
60,-138,-10.6648
62,-138,-10.5699
64,-138,-10.4669
66,-138,-10.3584
68,-138,-10.2481
70,-138,-10.1397
72,-138,-10.0367
74,-138,-9.94197
76,-138,-9.85763
78,-138,-9.7848
80,-138,-9.7238
82,-138,-9.67425
84,-138,-9.63526
86,-138,-9.60569
88,-138,-9.58434
90,-138,-9.5702
-90,-136,-10.3059
-88,-136,-10.3243
-86,-136,-10.3678
-84,-136,-10.4354
-82,-136,-10.526
-80,-136,-10.638
-78,-136,-10.7695
-76,-136,-10.9184
-74,-136,-11.082
-72,-136,-11.2576
-70,-136,-11.4424
-68,-136,-11.6334
-66,-136,-11.8281
-64,-136,-12.0241
-62,-136,-12.2199
-60,-136,-12.4142
-58,-136,-12.6069
-56,-136,-12.7978
-54,-136,-12.9877
-52,-136,-13.1771
-50,-136,-13.3665
-48,-136,-13.5565
-46,-136,-13.747
-44,-136,-13.9379
-42,-136,-14.1288
-40,-136,-14.3197
-38,-136,-14.5106
-36,-136,-14.702
-34,-136,-14.8948
-32,-136,-15.0897
-30,-136,-15.2874
-28,-136,-15.4874
-26,-136,-15.6879
-24,-136,-15.8852
-22,-136,-16.0737
-20,-136,-16.2457
-18,-136,-16.3926
-16,-136,-16.5059
-14,-136,-16.5784
-12,-136,-16.6058
-10,-136,-16.5876
-8,-136,-16.5272
-6,-136,-16.4309
-4,-136,-16.307
-2,-136,-16.1641
0,-136,-16.0098
2,-136,-15.8499
4,-136,-15.6879
6,-136,-15.5249
8,-136,-15.3597
10,-136,-15.1893
12,-136,-15.0095
14,-136,-14.8157
16,-136,-14.6034
18,-136,-14.3698
20,-136,-14.114
22,-136,-13.8376
24,-136,-13.5448
26,-136,-13.2417
28,-136,-12.9361
30,-136,-12.6361
32,-136,-12.3497
34,-136,-12.084
36,-136,-11.8446
38,-136,-11.6355
40,-136,-11.4587
42,-136,-11.3144
44,-136,-11.2007
46,-136,-11.114
48,-136,-11.0493
50,-136,-11.0002
52,-136,-10.9598
54,-136,-10.9211
56,-136,-10.8781
58,-136,-10.826
60,-136,-10.7621
62,-136,-10.686
64,-136,-10.5991
66,-136,-10.5046
68,-136,-10.4064
70,-136,-10.3089
72,-136,-10.216
74,-136,-10.1309
76,-136,-10.0557
78,-136,-9.99143
80,-136,-9.9383
82,-136,-9.89554
84,-136,-9.86188
86,-136,-9.83578
88,-136,-9.81573
90,-136,-9.8005
-90,-134,-10.2422
-88,-134,-10.2627
-86,-134,-10.3119
-84,-134,-10.3889
-82,-134,-10.4924
-80,-134,-10.6208
-78,-134,-10.7719
-76,-134,-10.943
-74,-134,-11.1312
-72,-134,-11.3326
-70,-134,-11.5434
-68,-134,-11.7595
-66,-134,-11.9768
-64,-134,-12.1917
-62,-134,-12.4014
-60,-134,-12.6038
-58,-134,-12.7981
-56,-134,-12.9844
-54,-134,-13.1636
-52,-134,-13.3367
-50,-134,-13.5053
-48,-134,-13.6702
-46,-134,-13.8321
-44,-134,-13.9912
-42,-134,-14.1476
-40,-134,-14.3014
-38,-134,-14.4535
-36,-134,-14.6051
-34,-134,-14.7582
-32,-134,-14.9151
-30,-134,-15.078
-28,-134,-15.2482
-26,-134,-15.4256
-24,-134,-15.6075
-22,-134,-15.7891
-20,-134,-15.9628
-18,-134,-16.1189
-16,-134,-16.247
-14,-134,-16.3373
-12,-134,-16.3826
-10,-134,-16.3793
-8,-134,-16.3289
-6,-134,-16.2365
-4,-134,-16.1103
-2,-134,-15.9596
0,-134,-15.7933
2,-134,-15.6186
4,-134,-15.4405
6,-134,-15.2614
8,-134,-15.0815
10,-134,-14.8989
12,-134,-14.7103
14,-134,-14.5118
16,-134,-14.2993
18,-134,-14.07
20,-134,-13.8225
22,-134,-13.5577
24,-134,-13.2786
26,-134,-12.9905
28,-134,-12.7001
30,-134,-12.4151
32,-134,-12.1429
34,-134,-11.8906
36,-134,-11.6639
38,-134,-11.4671
40,-134,-11.3024
42,-134,-11.1703
44,-134,-11.0692
46,-134,-10.9956
48,-134,-10.9443
50,-134,-10.9089
52,-134,-10.8823
54,-134,-10.8572
56,-134,-10.8271
58,-134,-10.7871
60,-134,-10.7344
62,-134,-10.6684
64,-134,-10.591
66,-134,-10.5053
68,-134,-10.4158
70,-134,-10.327
72,-134,-10.2428
74,-134,-10.1665
76,-134,-10.1001
78,-134,-10.0445
80,-134,-9.99923
82,-134,-9.96332
84,-134,-9.93501
86,-134,-9.91237
88,-134,-9.89357
90,-134,-9.87721
-90,-132,-9.99939
-88,-132,-10.022
-86,-132,-10.0765
-84,-132,-10.1619
-82,-132,-10.2772
-80,-132,-10.4209
-78,-132,-10.5908
-76,-132,-10.7843
-74,-132,-10.9978
-72,-132,-11.2274
-70,-132,-11.4682
-68,-132,-11.7149
-66,-132,-11.9624
-64,-132,-12.2053
-62,-132,-12.4393
-60,-132,-12.6614
-58,-132,-12.8697
-56,-132,-13.0641
-54,-132,-13.2456
-52,-132,-13.416
-50,-132,-13.5775
-48,-132,-13.7318
-46,-132,-13.88
-44,-132,-14.0226
-42,-132,-14.1598
-40,-132,-14.2916
-38,-132,-14.4187
-36,-132,-14.5426
-34,-132,-14.6657
-32,-132,-14.7913
-30,-132,-14.9225
-28,-132,-15.062
-26,-132,-15.2107
-24,-132,-15.3673
-22,-132,-15.5274
-20,-132,-15.6839
-18,-132,-15.8273
-16,-132,-15.9468
-14,-132,-16.0321
-12,-132,-16.0749
-10,-132,-16.0713
-8,-132,-16.0219
-6,-132,-15.9316
-4,-132,-15.8083
-2,-132,-15.6614
0,-132,-15.4997
2,-132,-15.3306
4,-132,-15.1591
6,-132,-14.9875
8,-132,-14.8161
10,-132,-14.643
12,-132,-14.4648
14,-132,-14.2775
16,-132,-14.0769
18,-132,-13.8599
20,-132,-13.6247
22,-132,-13.3717
24,-132,-13.1035
26,-132,-12.8248
28,-132,-12.5423
30,-132,-12.2633
32,-132,-11.9954
34,-132,-11.7457
36,-132,-11.5204
38,-132,-11.3238
40,-132,-11.1585
42,-132,-11.0252
44,-132,-10.9226
46,-132,-10.8472
48,-132,-10.7941
50,-132,-10.7569
52,-132,-10.7284
54,-132,-10.7016
56,-132,-10.67
58,-132,-10.6291
60,-132,-10.5761
62,-132,-10.5109
64,-132,-10.4353
66,-132,-10.3529
68,-132,-10.268
70,-132,-10.185
72,-132,-10.1078
74,-132,-10.0392
76,-132,-9.98096
78,-132,-9.93341
80,-132,-9.89585
82,-132,-9.86667
84,-132,-9.84374
86,-132,-9.82473
88,-132,-9.80756
90,-132,-9.79067
-90,-130,-9.62224
-88,-130,-9.64631
-86,-130,-9.70417
-84,-130,-9.79529
-82,-130,-9.9188
-80,-130,-10.0734
-78,-130,-10.2574
-76,-130,-10.4682
-74,-130,-10.7025
-72,-130,-10.9563
-70,-130,-11.2244
-68,-130,-11.5009
-66,-130,-11.7795
-64,-130,-12.0539
-62,-130,-12.3181
-60,-130,-12.5677
-58,-130,-12.7997
-56,-130,-13.0135
-54,-130,-13.21
-52,-130,-13.3914
-50,-130,-13.5604
-48,-130,-13.7196
-46,-130,-13.8705
-44,-130,-14.0138
-42,-130,-14.1492
-40,-130,-14.2762
-38,-130,-14.3948
-36,-130,-14.5058
-34,-130,-14.6116
-32,-130,-14.7155
-30,-130,-14.8213
-28,-130,-14.9324
-26,-130,-15.0506
-24,-130,-15.1755
-22,-130,-15.3037
-20,-130,-15.4286
-18,-130,-15.5417
-16,-130,-15.6329
-14,-130,-15.6929
-12,-130,-15.715
-10,-130,-15.696
-8,-130,-15.6377
-6,-130,-15.5454
-4,-130,-15.4271
-2,-130,-15.2916
0,-130,-15.1468
2,-130,-14.9991
4,-130,-14.8521
6,-130,-14.7071
8,-130,-14.5632
10,-130,-14.4172
12,-130,-14.265
14,-130,-14.1017
16,-130,-13.9225
18,-130,-13.7237
20,-130,-13.5033
22,-130,-13.2613
24,-130,-13.0006
26,-130,-12.726
28,-130,-12.4442
30,-130,-12.163
32,-130,-11.8905
34,-130,-11.6341
36,-130,-11.4002
38,-130,-11.1936
40,-130,-11.0171
42,-130,-10.8716
44,-130,-10.7558
46,-130,-10.6666
48,-130,-10.5991
50,-130,-10.5472
52,-130,-10.5041
54,-130,-10.4632
56,-130,-10.4187
58,-130,-10.3663
60,-130,-10.3041
62,-130,-10.2323
64,-130,-10.1528
66,-130,-10.0693
68,-130,-9.98587
70,-130,-9.9066
72,-130,-9.83492
74,-130,-9.77318
76,-130,-9.7225
78,-130,-9.68275
80,-130,-9.6527
82,-130,-9.63031
84,-130,-9.61303
86,-130,-9.59821
88,-130,-9.58353
90,-130,-9.5673
-90,-128,-9.16959
-88,-128,-9.19415
-86,-128,-9.25333
-84,-128,-9.34677
-82,-128,-9.4739
-80,-128,-9.63382
-78,-128,-9.82513
-76,-128,-10.0458
-74,-128,-10.2929
-72,-128,-10.5628
-70,-128,-10.8504
-68,-128,-11.1499
-66,-128,-11.4545
-64,-128,-11.757
-62,-128,-12.0506
-60,-128,-12.3296
-58,-128,-12.5899
-56,-128,-12.8299
-54,-128,-13.0502
-52,-128,-13.2532
-50,-128,-13.442
-48,-128,-13.6196
-46,-128,-13.788
-44,-128,-13.9479
-42,-128,-14.0984
-40,-128,-14.238
-38,-128,-14.3653
-36,-128,-14.4799
-34,-128,-14.5828
-32,-128,-14.677
-30,-128,-14.766
-28,-128,-14.8537
-26,-128,-14.9426
-24,-128,-15.033
-22,-128,-15.1225
-20,-128,-15.2057
-18,-128,-15.2755
-16,-128,-15.3237
-14,-128,-15.3434
-12,-128,-15.3304
-10,-128,-15.2843
-8,-128,-15.2086
-6,-128,-15.1098
-4,-128,-14.9961
-2,-128,-14.8755
0,-128,-14.7546
2,-128,-14.6379
4,-128,-14.5273
6,-128,-14.4219
8,-128,-14.3187
10,-128,-14.2127
12,-128,-14.0979
14,-128,-13.9679
16,-128,-13.8167
18,-128,-13.6397
20,-128,-13.4347
22,-128,-13.2019
24,-128,-12.9444
26,-128,-12.668
28,-128,-12.3802
30,-128,-12.0895
32,-128,-11.8047
34,-128,-11.5339
36,-128,-11.2838
38,-128,-11.0594
40,-128,-10.864
42,-128,-10.6984
44,-128,-10.5615
46,-128,-10.4504
48,-128,-10.3605
50,-128,-10.286
52,-128,-10.2206
54,-128,-10.1584
56,-128,-10.0943
58,-128,-10.0249
60,-128,-9.94875
62,-128,-9.86642
64,-128,-9.7802
66,-128,-9.69348
68,-128,-9.61007
70,-128,-9.53355
72,-128,-9.46675
