Phi[deg],Theta[deg],dB(GainTotal)
-8,-154,-15.2623
-6,-154,-15.1175
-4,-154,-14.9945
-2,-154,-14.8934
0,-154,-14.8138
2,-154,-14.7548
4,-154,-14.7147
6,-154,-14.6919
8,-154,-14.6838
10,-154,-14.6878
12,-154,-14.7009
14,-154,-14.7194
16,-154,-14.7398
18,-154,-14.7581
20,-154,-14.7704
22,-154,-14.7728
24,-154,-14.7618
26,-154,-14.7345
28,-154,-14.6886
30,-154,-14.6226
32,-154,-14.536
34,-154,-14.4292
36,-154,-14.3033
38,-154,-14.1601
40,-154,-14.0019
42,-154,-13.8312
44,-154,-13.6505
46,-154,-13.4624
48,-154,-13.2694
50,-154,-13.0735
52,-154,-12.8769
54,-154,-12.6812
56,-154,-12.4881
58,-154,-12.2991
60,-154,-12.1156
62,-154,-11.9388
64,-154,-11.7701
66,-154,-11.6106
68,-154,-11.4615
70,-154,-11.324
72,-154,-11.1991
74,-154,-11.0878
76,-154,-10.9912
78,-154,-10.91
80,-154,-10.8451
82,-154,-10.7969
84,-154,-10.766
86,-154,-10.7527
88,-154,-10.7573
90,-154,-10.7797
-90,-152,-12.9953
-88,-152,-12.9489
-86,-152,-12.9057
-84,-152,-12.8668
-82,-152,-12.8335
-80,-152,-12.8074
-78,-152,-12.7902
-76,-152,-12.7841
-74,-152,-12.7909
-72,-152,-12.813
-70,-152,-12.8523
-68,-152,-12.9109
-66,-152,-12.9909
-64,-152,-13.0941
-62,-152,-13.222
-60,-152,-13.3762
-58,-152,-13.5575
-56,-152,-13.7667
-54,-152,-14.0037
-52,-152,-14.2678
-50,-152,-14.5573
-48,-152,-14.8693
-46,-152,-15.1992
-44,-152,-15.5406
-42,-152,-15.8852
-40,-152,-16.2222
-38,-152,-16.5391
-36,-152,-16.822
-34,-152,-17.0571
-32,-152,-17.2327
-30,-152,-17.3405
-28,-152,-17.3781
-26,-152,-17.3486
-24,-152,-17.2602
-22,-152,-17.1247
-20,-152,-16.9555
-18,-152,-16.7658
-16,-152,-16.5673
-14,-152,-16.3699
-12,-152,-16.1814
-10,-152,-16.0073
-8,-152,-15.8516
-6,-152,-15.7169
-4,-152,-15.6045
-2,-152,-15.5148
0,-152,-15.4475
2,-152,-15.4016
4,-152,-15.3756
6,-152,-15.3674
8,-152,-15.3743
10,-152,-15.3932
12,-152,-15.4203
14,-152,-15.4513
16,-152,-15.4814
18,-152,-15.5053
20,-152,-15.5176
22,-152,-15.5131
24,-152,-15.487
26,-152,-15.4353
28,-152,-15.3552
30,-152,-15.2453
32,-152,-15.1058
34,-152,-14.9381
36,-152,-14.745
38,-152,-14.5299
40,-152,-14.297
42,-152,-14.0502
44,-152,-13.7937
46,-152,-13.531
48,-152,-13.2654
50,-152,-12.9997
52,-152,-12.7364
54,-152,-12.4773
56,-152,-12.2242
58,-152,-11.9787
60,-152,-11.7422
62,-152,-11.5159
64,-152,-11.301
66,-152,-11.0988
68,-152,-10.9103
70,-152,-10.7367
72,-152,-10.579
74,-152,-10.4382
76,-152,-10.3151
78,-152,-10.2107
80,-152,-10.1257
82,-152,-10.0606
84,-152,-10.0159
86,-152,-9.99198
88,-152,-9.98916
90,-152,-10.0075
-90,-150,-12.6837
-88,-150,-12.6415
-86,-150,-12.6004
-84,-150,-12.5615
-82,-150,-12.5261
-80,-150,-12.4961
-78,-150,-12.4735
-76,-150,-12.4604
-74,-150,-12.4593
-72,-150,-12.4726
-70,-150,-12.5027
-68,-150,-12.5519
-66,-150,-12.6226
-64,-150,-12.717
-62,-150,-12.837
-60,-150,-12.9846
-58,-150,-13.1613
-56,-150,-13.3682
-54,-150,-13.606
-52,-150,-13.8748
-50,-150,-14.1737
-48,-150,-14.5007
-46,-150,-14.8526
-44,-150,-15.2241
-42,-150,-15.6079
-40,-150,-15.9944
-38,-150,-16.3713
-36,-150,-16.7243
-34,-150,-17.0381
-32,-150,-17.2979
-30,-150,-17.4917
-28,-150,-17.6126
-26,-150,-17.6597
-24,-150,-17.6388
-22,-150,-17.5603
-20,-150,-17.4378
-18,-150,-17.2856
-16,-150,-17.1169
-14,-150,-16.9431
-12,-150,-16.773
-10,-150,-16.6133
-8,-150,-16.4687
-6,-150,-16.3421
-4,-150,-16.2353
-2,-150,-16.149
0,-150,-16.0831
2,-150,-16.0371
4,-150,-16.0097
6,-150,-15.9991
8,-150,-16.0031
10,-150,-16.0188
12,-150,-16.0425
14,-150,-16.0697
16,-150,-16.0954
18,-150,-16.1138
20,-150,-16.1186
22,-150,-16.1036
24,-150,-16.0629
26,-150,-15.9915
28,-150,-15.886
30,-150,-15.7448
32,-150,-15.5681
34,-150,-15.3581
36,-150,-15.1185
38,-150,-14.8541
40,-150,-14.5699
42,-150,-14.2713
44,-150,-13.963
46,-150,-13.6494
48,-150,-13.3342
50,-150,-13.0204
52,-150,-12.7107
54,-150,-12.4072
56,-150,-12.1116
58,-150,-11.8255
60,-150,-11.5503
62,-150,-11.2873
64,-150,-11.0378
66,-150,-10.803
68,-150,-10.5842
70,-150,-10.3824
72,-150,-10.1988
74,-150,-10.0343
76,-150,-9.88999
78,-150,-9.76657
80,-150,-9.66481
82,-150,-9.58533
84,-150,-9.52865
86,-150,-9.49516
88,-150,-9.48518
90,-150,-9.4989
-90,-148,-12.6787
-88,-148,-12.6409
-86,-148,-12.601
-84,-148,-12.5603
-82,-148,-12.5202
-80,-148,-12.4829
-78,-148,-12.4507
-76,-148,-12.426
-74,-148,-12.4115
-72,-148,-12.41
-70,-148,-12.4242
-68,-148,-12.4568
-66,-148,-12.5104
-64,-148,-12.5875
-62,-148,-12.6905
-60,-148,-12.8214
-58,-148,-12.9823
-56,-148,-13.1747
-54,-148,-13.3997
-52,-148,-13.6578
-50,-148,-13.949
-48,-148,-14.2719
-46,-148,-14.624
-44,-148,-15.0012
-42,-148,-15.3974
-40,-148,-15.804
-38,-148,-16.2102
-36,-148,-16.6026
-34,-148,-16.9662
-32,-148,-17.286
-30,-148,-17.5482
-28,-148,-17.7431
-26,-148,-17.8667
-24,-148,-17.9208
-22,-148,-17.9131
-20,-148,-17.8548
-18,-148,-17.7589
-16,-148,-17.638
-14,-148,-17.5031
-12,-148,-17.3631
-10,-148,-17.2246
-8,-148,-17.0924
-6,-148,-16.9695
-4,-148,-16.8578
-2,-148,-16.7587
0,-148,-16.6726
2,-148,-16.5999
4,-148,-16.5405
6,-148,-16.4941
8,-148,-16.46
10,-148,-16.4366
12,-148,-16.422
14,-148,-16.4132
16,-148,-16.4064
18,-148,-16.3966
20,-148,-16.3783
22,-148,-16.3453
24,-148,-16.2916
26,-148,-16.2113
28,-148,-16.1
30,-148,-15.9549
32,-148,-15.7749
34,-148,-15.561
36,-148,-15.3162
38,-148,-15.0445
40,-148,-14.7508
42,-148,-14.4401
44,-148,-14.1174
46,-148,-13.7872
48,-148,-13.4533
50,-148,-13.1191
52,-148,-12.7873
54,-148,-12.4603
56,-148,-12.1402
58,-148,-11.8288
60,-148,-11.5279
62,-148,-11.2392
64,-148,-10.9642
66,-148,-10.7046
68,-148,-10.4617
70,-148,-10.237
72,-148,-10.0318
74,-148,-9.84726
76,-148,-9.68447
78,-148,-9.54434
80,-148,-9.42767
82,-148,-9.33511
84,-148,-9.26724
86,-148,-9.22449
88,-148,-9.20722
90,-148,-9.21568
-90,-146,-12.9416
-88,-146,-12.9093
-86,-146,-12.8708
-84,-146,-12.8273
-82,-146,-12.7807
-80,-146,-12.7332
-78,-146,-12.6877
-76,-146,-12.6469
-74,-146,-12.614
-72,-146,-12.592
-70,-146,-12.5841
-68,-146,-12.5931
-66,-146,-12.6219
-64,-146,-12.6733
-62,-146,-12.75
-60,-146,-12.8542
-58,-146,-12.9882
-56,-146,-13.1537
-54,-146,-13.3524
-52,-146,-13.5849
-50,-146,-13.8515
-48,-146,-14.1514
-46,-146,-14.4827
-44,-146,-14.8421
-42,-146,-15.2242
-40,-146,-15.6219
-38,-146,-16.0259
-36,-146,-16.4248
-34,-146,-16.8058
-32,-146,-17.1554
-30,-146,-17.4612
-28,-146,-17.7134
-26,-146,-17.9063
-24,-146,-18.0389
-22,-146,-18.1149
-20,-146,-18.1411
-18,-146,-18.1262
-16,-146,-18.0787
-14,-146,-18.0065
-12,-146,-17.9157
-10,-146,-17.8108
-8,-146,-17.6951
-6,-146,-17.571
-4,-146,-17.4404
-2,-146,-17.3056
0,-146,-17.1688
2,-146,-17.0328
4,-146,-16.9006
6,-146,-16.775
8,-146,-16.6587
10,-146,-16.5536
12,-146,-16.4608
14,-146,-16.3802
16,-146,-16.3103
18,-146,-16.2486
20,-146,-16.191
22,-146,-16.1326
24,-146,-16.0676
26,-146,-15.9902
28,-146,-15.8947
30,-146,-15.7762
32,-146,-15.6314
34,-146,-15.4584
36,-146,-15.257
38,-146,-15.0286
40,-146,-14.7758
42,-146,-14.5017
44,-146,-14.2102
46,-146,-13.9049
48,-146,-13.5895
50,-146,-13.2672
52,-146,-12.9412
54,-146,-12.6143
56,-146,-12.2892
58,-146,-11.9685
60,-146,-11.6548
62,-146,-11.3506
64,-146,-11.0582
66,-146,-10.7799
68,-146,-10.5179
70,-146,-10.2742
72,-146,-10.0503
74,-146,-9.84802
76,-146,-9.66852
78,-146,-9.51295
80,-146,-9.38225
82,-146,-9.27717
84,-146,-9.19833
86,-146,-9.14623
88,-146,-9.12129
90,-146,-9.12382
-90,-144,-13.4343
-88,-144,-13.4099
-86,-144,-13.374
-84,-144,-13.3278
-82,-144,-13.2734
-80,-144,-13.2136
-78,-144,-13.1516
-76,-144,-13.0907
-74,-144,-13.0346
-72,-144,-12.9867
-70,-144,-12.9503
-68,-144,-12.9288
-66,-144,-12.9252
-64,-144,-12.9424
-62,-144,-12.9833
-60,-144,-13.0503
-58,-144,-13.1458
-56,-144,-13.2718
-54,-144,-13.43
-52,-144,-13.6215
-50,-144,-13.8467
-48,-144,-14.105
-46,-144,-14.3951
-44,-144,-14.7139
-42,-144,-15.0572
-40,-144,-15.4189
-38,-144,-15.7917
-36,-144,-16.1664
-34,-144,-16.5331
-32,-144,-16.8819
-30,-144,-17.2034
-28,-144,-17.4903
-26,-144,-17.7377
-24,-144,-17.9436
-22,-144,-18.1084
-20,-144,-18.2342
-18,-144,-18.3232
-16,-144,-18.3773
-14,-144,-18.3972
-12,-144,-18.3821
-10,-144,-18.3306
-8,-144,-18.2415
-6,-144,-18.1147
-4,-144,-17.9521
-2,-144,-17.7581
0,-144,-17.5393
2,-144,-17.3043
4,-144,-17.062
6,-144,-16.8213
8,-144,-16.5903
10,-144,-16.3753
12,-144,-16.1809
14,-144,-16.0099
16,-144,-15.8629
18,-144,-15.7391
20,-144,-15.6358
22,-144,-15.5489
24,-144,-15.4736
26,-144,-15.4038
28,-144,-15.3336
30,-144,-15.2568
32,-144,-15.1679
34,-144,-15.0622
36,-144,-14.9363
38,-144,-14.7879
40,-144,-14.6158
42,-144,-14.4201
44,-144,-14.2016
46,-144,-13.9617
48,-144,-13.7025
50,-144,-13.4264
52,-144,-13.1363
54,-144,-12.8351
56,-144,-12.5264
58,-144,-12.2138
60,-144,-11.9011
62,-144,-11.5921
64,-144,-11.2904
66,-144,-10.9997
68,-144,-10.7231
70,-144,-10.4636
72,-144,-10.2236
74,-144,-10.0053
76,-144,-9.81037
78,-144,-9.64023
80,-144,-9.49602
82,-144,-9.37864
84,-144,-9.28879
86,-144,-9.22705
88,-144,-9.19388
90,-144,-9.1897
-90,-142,-14.1059
-88,-142,-14.0937
-86,-142,-14.063
-84,-142,-14.0153
-82,-142,-13.9531
-80,-142,-13.8797
-78,-142,-13.799
-76,-142,-13.7151
-74,-142,-13.6319
-72,-142,-13.5535
-70,-142,-13.4835
-68,-142,-13.4252
-66,-142,-13.3821
-64,-142,-13.357
-62,-142,-13.3528
-60,-142,-13.3722
-58,-142,-13.4177
-56,-142,-13.4916
-54,-142,-13.5957
-52,-142,-13.7313
-50,-142,-13.8991
-48,-142,-14.0988
-46,-142,-14.3294
-44,-142,-14.5885
-42,-142,-14.8726
-40,-142,-15.177
-38,-142,-15.4961
-36,-142,-15.8232
-34,-142,-16.1517
-32,-142,-16.4752
-30,-142,-16.7883
-28,-142,-17.0869
-26,-142,-17.3688
-24,-142,-17.6327
-22,-142,-17.878
-20,-142,-18.1037
-18,-142,-18.3066
-16,-142,-18.481
-14,-142,-18.6182
-12,-142,-18.7065
-10,-142,-18.7334
-8,-142,-18.6881
-6,-142,-18.5648
-4,-142,-18.3646
-2,-142,-18.0965
0,-142,-17.7756
2,-142,-17.4204
4,-142,-17.0499
6,-142,-16.681
8,-142,-16.3276
10,-142,-16.0003
12,-142,-15.706
14,-142,-15.4486
16,-142,-15.2297
18,-142,-15.0487
20,-142,-14.9032
22,-142,-14.7895
24,-142,-14.703
26,-142,-14.6381
28,-142,-14.589
30,-142,-14.5493
32,-142,-14.5129
34,-142,-14.474
36,-142,-14.4271
38,-142,-14.3674
40,-142,-14.2906
42,-142,-14.1931
44,-142,-14.0722
46,-142,-13.9258
48,-142,-13.7526
50,-142,-13.5526
52,-142,-13.3267
54,-142,-13.0772
56,-142,-12.8073
58,-142,-12.5216
60,-142,-12.2249
62,-142,-11.923
64,-142,-11.6212
66,-142,-11.3249
68,-142,-11.0389
70,-142,-10.7675
72,-142,-10.5142
74,-142,-10.282
76,-142,-10.0732
78,-142,-9.88955
80,-142,-9.73255
82,-142,-9.60322
84,-142,-9.50238
86,-142,-9.43069
88,-142,-9.38871
90,-142,-9.37691
-90,-140,-14.8775
-88,-140,-14.8828
-86,-140,-14.8618
-84,-140,-14.8159
-82,-140,-14.7479
-80,-140,-14.662
-78,-140,-14.5628
-76,-140,-14.4552
-74,-140,-14.3438
-72,-140,-14.233
-70,-140,-14.1265
-68,-140,-14.0279
-66,-140,-13.9403
-64,-140,-13.8669
-62,-140,-13.8104
-60,-140,-13.7738
-58,-140,-13.7597
-56,-140,-13.7707
-54,-140,-13.8092
-52,-140,-13.8767
-50,-140,-13.9744
-48,-140,-14.1027
-46,-140,-14.2609
-44,-140,-14.4475
-42,-140,-14.6598
-40,-140,-14.8945
-38,-140,-15.1476
-36,-140,-15.4148
-34,-140,-15.6921
-32,-140,-15.9763
-30,-140,-16.2652
-28,-140,-16.5579
-26,-140,-16.8545
-24,-140,-17.1556
-22,-140,-17.4615
-20,-140,-17.7701
-18,-140,-18.0762
-16,-140,-18.3689
-14,-140,-18.6312
-12,-140,-18.8395
-10,-140,-18.9665
-8,-140,-18.9862
-6,-140,-18.8821
-4,-140,-18.6525
-2,-140,-18.3125
0,-140,-17.8897
2,-140,-17.4164
4,-140,-16.9238
6,-140,-16.4374
8,-140,-15.9763
10,-140,-15.5532
12,-140,-15.176
14,-140,-14.8485
16,-140,-14.5716
18,-140,-14.3442
20,-140,-14.1637
22,-140,-14.0261
24,-140,-13.927
26,-140,-13.861
28,-140,-13.8228
30,-140,-13.8065
32,-140,-13.8064
34,-140,-13.8168
36,-140,-13.8321
38,-140,-13.8465
40,-140,-13.8545
42,-140,-13.8504
44,-140,-13.8285
46,-140,-13.7832
48,-140,-13.7095
50,-140,-13.6034
52,-140,-13.4622
54,-140,-13.2854
56,-140,-13.0749
58,-140,-12.8345
60,-140,-12.57
62,-140,-12.2883
64,-140,-11.9971
66,-140,-11.7037
68,-140,-11.415
70,-140,-11.137
72,-140,-10.8746
74,-140,-10.632
76,-140,-10.412
78,-140,-10.2171
80,-140,-10.0489
82,-140,-9.90862
84,-140,-9.79732
86,-140,-9.7157
88,-140,-9.66441
90,-140,-9.64408
-90,-138,-15.6289
-88,-138,-15.6577
-86,-138,-15.6521
-84,-138,-15.6134
-82,-138,-15.5448
-80,-138,-15.4512
-78,-138,-15.3382
-76,-138,-15.2114
-74,-138,-15.0759
-72,-138,-14.9363
-70,-138,-14.7962
-68,-138,-14.659
-66,-138,-14.5276
-64,-138,-14.4049
-62,-138,-14.2938
-60,-138,-14.1973
-58,-138,-14.1188
-56,-138,-14.0613
-54,-138,-14.0278
-52,-138,-14.0209
-50,-138,-14.0425
-48,-138,-14.0936
-46,-138,-14.1745
-44,-138,-14.2844
-42,-138,-14.4218
-40,-138,-14.5844
-38,-138,-14.7698
-36,-138,-14.9754
-34,-138,-15.1992
-32,-138,-15.44
-30,-138,-15.6978
-28,-138,-15.9737
-26,-138,-16.2697
-24,-138,-16.5879
-22,-138,-16.9297
-20,-138,-17.2941
-18,-138,-17.6758
-16,-138,-18.0628
-14,-138,-18.4337
-12,-138,-18.7565
-10,-138,-18.9901
-8,-138,-19.0914
-6,-138,-19.0283
-4,-138,-18.7923
-2,-138,-18.4033
0,-138,-17.9015
2,-138,-17.3345
4,-138,-16.7456
6,-138,-16.1679
8,-138,-15.6243
10,-138,-15.1291
12,-138,-14.6899
14,-138,-14.3098
16,-138,-13.9891
18,-138,-13.7258
20,-138,-13.5168
22,-138,-13.3578
24,-138,-13.2444
26,-138,-13.1714
28,-138,-13.1339
30,-138,-13.1267
32,-138,-13.1448
34,-138,-13.1832
36,-138,-13.237
38,-138,-13.3011
40,-138,-13.37
42,-138,-13.4374
44,-138,-13.4967
46,-138,-13.5402
48,-138,-13.5598
50,-138,-13.5477
52,-138,-13.4974
54,-138,-13.4041
56,-138,-13.2663
58,-138,-13.0858
60,-138,-12.8678
62,-138,-12.6199
64,-138,-12.3511
66,-138,-12.071
68,-138,-11.7885
70,-138,-11.5117
72,-138,-11.2469
74,-138,-10.9995
76,-138,-10.7733
78,-138,-10.5711
80,-138,-10.3948
82,-138,-10.2461
84,-138,-10.1258
86,-138,-10.035
88,-138,-9.97435
90,-138,-9.94468
-90,-136,-16.2093
-88,-136,-16.2647
-86,-136,-16.2795
-84,-136,-16.2546
-82,-136,-16.1935
-80,-136,-16.1016
-78,-136,-15.9853
-76,-136,-15.8507
-74,-136,-15.7029
-72,-136,-15.5463
-70,-136,-15.3839
-68,-136,-15.2184
-66,-136,-15.0522
-64,-136,-14.8876
-62,-136,-14.7277
-60,-136,-14.5759
-58,-136,-14.4363
-56,-136,-14.3129
-54,-136,-14.2099
-52,-136,-14.1309
-50,-136,-14.0791
-48,-136,-14.0565
-46,-136,-14.0643
-44,-136,-14.1026
-42,-136,-14.1709
-40,-136,-14.2678
-38,-136,-14.3918
-36,-136,-14.5417
-34,-136,-14.7166
-32,-136,-14.9164
-30,-136,-15.1423
-28,-136,-15.3963
-26,-136,-15.6814
-24,-136,-16.0004
-22,-136,-16.3557
-20,-136,-16.7474
-18,-136,-17.1714
-16,-136,-17.6164
-14,-136,-18.0609
-12,-136,-18.4701
-10,-136,-18.795
-8,-136,-18.9798
-6,-136,-18.9767
-4,-136,-18.7661
-2,-136,-18.3667
0,-136,-17.827
2,-136,-17.2063
4,-136,-16.5578
6,-136,-15.9215
8,-136,-15.3237
10,-136,-14.7799
12,-136,-14.2978
14,-136,-13.8805
16,-136,-13.5274
18,-136,-13.2363
20,-136,-13.0035
22,-136,-12.8247
24,-136,-12.6953
26,-136,-12.6105
28,-136,-12.5654
30,-136,-12.5554
32,-136,-12.5763
34,-136,-12.624
36,-136,-12.6943
38,-136,-12.7831
40,-136,-12.8858
42,-136,-12.9971
44,-136,-13.1101
46,-136,-13.217
48,-136,-13.3083
50,-136,-13.374
52,-136,-13.4041
54,-136,-13.39
56,-136,-13.3265
58,-136,-13.2119
60,-136,-13.0494
62,-136,-12.8458
64,-136,-12.6109
66,-136,-12.3554
68,-136,-12.0902
70,-136,-11.8247
72,-136,-11.5671
74,-136,-11.3235
76,-136,-11.0985
78,-136,-10.8954
80,-136,-10.7165
82,-136,-10.5634
84,-136,-10.4372
86,-136,-10.3389
88,-136,-10.2696
90,-136,-10.2301
-90,-134,-16.4928
-88,-134,-16.5717
-86,-134,-16.6076
-84,-134,-16.6009
-82,-134,-16.555
-80,-134,-16.4759
-78,-134,-16.37
-76,-134,-16.2432
-74,-134,-16.1005
-72,-134,-15.945
-70,-134,-15.7788
-68,-134,-15.6032
-66,-134,-15.4195
-64,-134,-15.2296
-62,-134,-15.0362
-60,-134,-14.8434
-58,-134,-14.6559
-56,-134,-14.4793
-54,-134,-14.3192
-52,-134,-14.1805
-50,-134,-14.0677
-48,-134,-13.9839
-46,-134,-13.9312
-44,-134,-13.9107
-42,-134,-13.9223
-40,-134,-13.9655
-38,-134,-14.0394
-36,-134,-14.1434
-34,-134,-14.2773
-32,-134,-14.4415
-30,-134,-14.6377
-28,-134,-14.8681
-26,-134,-15.1358
-24,-134,-15.4441
-22,-134,-15.7954
-20,-134,-16.1905
-18,-134,-16.626
-16,-134,-17.0925
-14,-134,-17.5702
-12,-134,-18.0258
-10,-134,-18.4102
-8,-134,-18.6629
-6,-134,-18.7265
-4,-134,-18.5699
-2,-134,-18.2032
0,-134,-17.6741
2,-134,-17.0462
4,-134,-16.3792
6,-134,-15.7184
8,-134,-15.0937
10,-134,-14.5228
12,-134,-14.0145
14,-134,-13.5723
16,-134,-13.1959
18,-134,-12.8829
20,-134,-12.6298
22,-134,-12.4322
24,-134,-12.2854
26,-134,-12.1847
28,-134,-12.1256
30,-134,-12.1038
32,-134,-12.1155
34,-134,-12.1573
36,-134,-12.226
38,-134,-12.3185
40,-134,-12.4312
42,-134,-12.5596
44,-134,-12.6981
46,-134,-12.8393
48,-134,-12.9737
50,-134,-13.0907
52,-134,-13.1785
54,-134,-13.2263
56,-134,-13.2256
58,-134,-13.1716
60,-134,-13.0648
62,-134,-12.9103
64,-134,-12.7171
66,-134,-12.4962
68,-134,-12.2591
70,-134,-12.0164
72,-134,-11.777
74,-134,-11.5476
76,-134,-11.3335
78,-134,-11.1381
80,-134,-10.9638
82,-134,-10.8122
84,-134,-10.6845
86,-134,-10.5818
88,-134,-10.5054
90,-134,-10.4564
-90,-132,-16.4512
-88,-132,-16.545
-86,-132,-16.597
-84,-132,-16.6074
-82,-132,-16.5798
-80,-132,-16.5199
-78,-132,-16.4339
-76,-132,-16.3273
-74,-132,-16.2039
-72,-132,-16.0659
-70,-132,-15.9136
-68,-132,-15.7469
-66,-132,-15.5655
-64,-132,-15.3704
-62,-132,-15.1641
-60,-132,-14.9507
-58,-132,-14.7362
-56,-132,-14.527
-54,-132,-14.3302
-52,-132,-14.1522
-50,-132,-13.9983
-48,-132,-13.8728
-46,-132,-13.7785
-44,-132,-13.7169
-42,-132,-13.6884
-40,-132,-13.693
-38,-132,-13.7301
-36,-132,-13.7995
-34,-132,-13.9012
-32,-132,-14.036
-30,-132,-14.2055
-28,-132,-14.4121
-26,-132,-14.6587
-24,-132,-14.9482
-22,-132,-15.2829
-20,-132,-15.6634
-18,-132,-16.087
-16,-132,-16.5454
-14,-132,-17.0212
-12,-132,-17.4852
-10,-132,-17.8928
-8,-132,-18.187
-6,-132,-18.3099
-4,-132,-18.2221
-2,-132,-17.9223
0,-132,-17.4474
2,-132,-16.8567
4,-132,-16.2107
6,-132,-15.5578
8,-132,-14.9317
10,-132,-14.353
12,-132,-13.833
14,-132,-13.3764
16,-132,-12.9839
18,-132,-12.6538
20,-132,-12.3829
22,-132,-12.1669
24,-132,-12.0014
26,-132,-11.8817
28,-132,-11.8034
30,-132,-11.7627
32,-132,-11.756
34,-132,-11.7806
36,-132,-11.8339
38,-132,-11.9136
40,-132,-12.0171
42,-132,-12.1411
44,-132,-12.2808
46,-132,-12.4299
48,-132,-12.5798
50,-132,-12.7202
52,-132,-12.8392
54,-132,-12.9251
56,-132,-12.9677
58,-132,-12.9603
60,-132,-12.9011
62,-132,-12.793
64,-132,-12.6435
66,-132,-12.4628
68,-132,-12.2619
70,-132,-12.0514
72,-132,-11.8402
74,-132,-11.6353
76,-132,-11.4417
78,-132,-11.2628
80,-132,-11.1009
82,-132,-10.9575
84,-132,-10.8337
86,-132,-10.7306
88,-132,-10.6497
90,-132,-10.5925
-90,-130,-16.1605
-88,-130,-16.2602
-86,-130,-16.3212
-84,-130,-16.3437
-82,-130,-16.3314
-80,-130,-16.2897
-78,-130,-16.2244
-76,-130,-16.1405
-74,-130,-16.0409
-72,-130,-15.9265
-70,-130,-15.7964
-68,-130,-15.6489
-66,-130,-15.4826
-64,-130,-15.2976
-62,-130,-15.0957
-60,-130,-14.8815
-58,-130,-14.661
-56,-130,-14.4418
-54,-130,-14.2318
-52,-130,-14.038
-50,-130,-13.8666
-48,-130,-13.7223
-46,-130,-13.6081
-44,-130,-13.5256
-42,-130,-13.4756
-40,-130,-13.4579
-38,-130,-13.4722
-36,-130,-13.5183
-34,-130,-13.5965
-32,-130,-13.7078
-30,-130,-13.8538
-28,-130,-14.0369
-26,-130,-14.2598
-24,-130,-14.525
-22,-130,-14.8345
-20,-130,-15.1884
-18,-130,-15.5841
-16,-130,-16.014
-14,-130,-16.4635
-12,-130,-16.9075
-10,-130,-17.3087
-8,-130,-17.6182
-6,-130,-17.7838
-4,-130,-17.7646
-2,-130,-17.5482
0,-130,-17.1568
2,-130,-16.6375
4,-130,-16.0452
6,-130,-15.4283
8,-130,-14.8233
10,-130,-14.254
12,-130,-13.7347
14,-130,-13.2726
16,-130,-12.8701
18,-130,-12.5267
20,-130,-12.2397
22,-130,-12.0055
24,-130,-11.82
26,-130,-11.6786
28,-130,-11.5772
30,-130,-11.5121
32,-130,-11.4801
34,-130,-11.4789
36,-130,-11.5065
38,-130,-11.5614
40,-130,-11.6418
42,-130,-11.7453
44,-130,-11.8683
46,-130,-12.0053
48,-130,-12.149
50,-130,-12.2898
52,-130,-12.4168
54,-130,-12.5184
56,-130,-12.5843
58,-130,-12.6068
60,-130,-12.5827
62,-130,-12.5131
64,-130,-12.4038
66,-130,-12.2633
68,-130,-12.1015
70,-130,-11.9281
72,-130,-11.7514
74,-130,-11.5778
76,-130,-11.4118
78,-130,-11.2565
80,-130,-11.1136
82,-130,-10.9843
84,-130,-10.8696
86,-130,-10.7704
88,-130,-10.6883
90,-130,-10.6252
-90,-128,-15.7329
-88,-128,-15.8327
-86,-128,-15.897
-84,-128,-15.9261
-82,-128,-15.9235
-80,-128,-15.8946
-78,-128,-15.8448
-76,-128,-15.7785
-74,-128,-15.6979
-72,-128,-15.6032
-70,-128,-15.4927
-68,-128,-15.3639
-66,-128,-15.2148
-64,-128,-15.0448
-62,-128,-14.8559
-60,-128,-14.6525
-58,-128,-14.4411
-56,-128,-14.2297
-54,-128,-14.0263
-52,-128,-13.8383
-50,-128,-13.6717
-48,-128,-13.5309
-46,-128,-13.4186
-44,-128,-13.3359
-42,-128,-13.283
-40,-128,-13.2596
-38,-128,-13.2649
-36,-128,-13.2989
-34,-128,-13.362
-32,-128,-13.4553
-30,-128,-13.5808
-28,-128,-13.741
-26,-128,-13.9385
-24,-128,-14.1758
-22,-128,-14.4545
-20,-128,-14.7743
-18,-128,-15.1327
-16,-128,-15.5228
-14,-128,-15.9321
-12,-128,-16.34
-10,-128,-16.7163
-8,-128,-17.0219
-6,-128,-17.213
-4,-128,-17.2517
-2,-128,-17.1189
0,-128,-16.8222
2,-128,-16.3933
4,-128,-15.8767
6,-128,-15.3168
8,-128,-14.7505
10,-128,-14.2046
12,-128,-13.6964
14,-128,-13.236
16,-128,-12.8281
18,-128,-12.474
20,-128,-12.1721
22,-128,-11.9196
24,-128,-11.7127
26,-128,-11.5474
28,-128,-11.4197
30,-128,-11.326
32,-128,-11.2637
34,-128,-11.2307
36,-128,-11.2257
38,-128,-11.2477
40,-128,-11.2959
42,-128,-11.3685
44,-128,-11.4631
46,-128,-11.5751
48,-128,-11.6982
50,-128,-11.8242
52,-128,-11.9431
54,-128,-12.0443
56,-128,-12.1179
58,-128,-12.1562
60,-128,-12.1551
62,-128,-12.1145
64,-128,-12.0386
66,-128,-11.9342
68,-128,-11.8096
70,-128,-11.6731
72,-128,-11.532
74,-128,-11.3919
76,-128,-11.2565
78,-128,-11.1282
